id,GalaxyID,Label
3637,565504,Elliptical
3638,565519,Spiral
3639,565538,Spiral
3640,565555,Elliptical
3641,565566,Irregular
3642,565573,Bar Spiral
3643,565575,Elliptical
3644,565593,Spiral
3645,565596,Irregular
3646,565616,Spiral
3647,565622,Spiral
3648,565625,Elliptical
3649,565635,Irregular
3650,565676,Elliptical
3651,565682,Elliptical
3652,565692,Spiral
3653,565726,Elliptical
3654,565739,Spiral
3655,565756,Spiral
3656,565764,Irregular
3657,565766,Elliptical
3658,565783,Irregular
3659,565799,Irregular
3660,565815,Spiral
3661,565900,Spiral
3662,565907,Elliptical
3663,565908,Lenticular
3664,565913,Spiral
3665,565916,Spiral
3666,565988,Elliptical
3667,565990,Irregular
3668,566018,Elliptical
3669,566039,Bar Spiral
3670,566044,Elliptical
3671,566051,Elliptical
3672,566109,Elliptical
3673,566138,Elliptical
3674,566140,Irregular
3675,566146,Spiral
3676,566159,Irregular
3677,566163,Spiral
3678,566202,Spiral
3679,566206,Irregular
3680,566219,Irregular
3681,566224,Elliptical
3682,566237,Elliptical
3683,566263,Elliptical
3684,566267,Irregular
3685,566277,Lenticular
3686,566284,Spiral
3687,566310,Elliptical Cigar
3688,566346,Irregular
3689,566351,Lenticular
3690,566361,Irregular
3691,566364,Lenticular
3692,566380,Spiral
3693,566388,Elliptical
3694,566390,Irregular
3695,566442,Elliptical
3696,566449,Spiral
3697,566462,Elliptical
3698,566464,Bar Spiral
3699,566467,Lenticular
3700,566488,Spiral
3701,566511,Elliptical
3702,566512,Elliptical
3703,566513,Elliptical
3704,566536,Irregular
3705,566557,Lenticular
3706,566569,Spiral
3707,566586,Spiral
3708,566588,Elliptical
3709,566593,Lenticular
3710,566623,Irregular
3711,566628,Spiral
3712,566641,Irregular
3713,566645,Elliptical
3714,566653,Elliptical
3715,566655,Spiral
3716,566656,Elliptical
3717,566733,Elliptical
3718,566748,Irregular
3719,566757,Spiral
3720,566761,Elliptical
3721,566806,Elliptical Cigar
3722,566809,Irregular
3723,566821,Elliptical
3724,566834,Elliptical
3725,566858,Spiral
3726,566860,Irregular
3727,566872,Spiral
3728,566887,Elliptical
3729,566914,Elliptical
3730,566936,Elliptical
3731,566950,Elliptical
3732,566954,Irregular
3733,566964,Irregular
3734,566987,Irregular
3735,566992,Elliptical
3736,567016,Bar Spiral
3737,567048,Lenticular
3738,567055,Irregular
3739,567123,Irregular
3740,567142,Irregular
3741,567145,Elliptical
3742,567172,Elliptical
3743,567180,Elliptical
3744,567186,Elliptical
3745,567187,Bar Spiral
3746,567209,Elliptical
3747,567213,Elliptical
3748,567229,Elliptical
3749,567246,Bar Spiral
3750,567247,Lenticular
3751,567258,Irregular
3752,567260,Spiral
3753,567294,Elliptical
3754,567328,Elliptical
3755,567333,Spiral
3756,567342,Lenticular
3757,567369,Irregular
3758,567375,Spiral
3759,567384,Spiral
3760,567402,Lenticular
3761,567412,Spiral
3762,567413,Spiral
3763,567416,Irregular
3764,567425,Irregular
3765,567434,Irregular
3766,567444,Spiral
3767,567450,Irregular
3768,567466,Spiral
3769,567505,Spiral
3770,567521,Elliptical
3771,567530,Elliptical
3772,567533,Elliptical
3773,567536,Elliptical
3774,567541,Lenticular
3775,567547,Elliptical
3776,567553,Irregular
3777,567560,Elliptical Cigar
3778,567562,Spiral
3779,567571,Spiral
3780,567592,Elliptical
3781,567608,Elliptical
3782,567613,Spiral
3783,567635,Elliptical
3784,567657,Elliptical
3785,567716,Spiral
3786,567729,Elliptical
3787,567752,Spiral
3788,567755,Elliptical
3789,567756,Spiral
3790,567769,Spiral
3791,567775,Spiral
3792,567777,Spiral
3793,567779,Elliptical
3794,567795,Spiral
3795,567797,Elliptical
3796,567809,Elliptical
3797,567840,Spiral
3798,567843,Lenticular
3799,567854,Elliptical
3800,567855,Elliptical
3801,567857,Elliptical
3802,567859,Elliptical
3803,567866,Bar Spiral
3804,567874,Elliptical Cigar
3805,567890,Spiral
3806,567892,Elliptical
3807,567915,Irregular
3808,567937,Elliptical
3809,567957,Spiral
3810,567959,Irregular
3811,567983,Irregular
3812,567994,Elliptical
3813,568003,Irregular
3814,568040,Spiral
3815,568055,Spiral
3816,568061,Irregular
3817,568064,Elliptical
3818,568065,Irregular
3819,568079,Elliptical
3820,568083,Irregular
3821,568084,Irregular
3822,568101,Lenticular
3823,568118,Elliptical
3824,568138,Bar Spiral
3825,568139,Lenticular
3826,568145,Elliptical
3827,568146,Spiral
3828,568171,Elliptical Cigar
3829,568175,Spiral
3830,568179,Irregular
3831,568192,Bar Spiral
3832,568206,Spiral
3833,568207,Elliptical
3834,568224,Elliptical
3835,568256,Irregular
3836,568258,Spiral
3837,568278,Elliptical
3838,568300,Spiral
3839,568302,Spiral
3840,568318,Elliptical
3841,568319,Irregular
3842,568342,Spiral
3843,568355,Elliptical
3844,568373,Irregular
3845,568383,Bar Spiral
3846,568405,Lenticular
3847,568427,Elliptical
3848,568428,Elliptical
3849,568435,Spiral
3850,568440,Elliptical Cigar
3851,568498,Elliptical
3852,568500,Lenticular
3853,568514,Elliptical
3854,568532,Bar Spiral
3855,568552,Elliptical
3856,568558,Elliptical
3857,568566,Irregular
3858,568569,Elliptical
3859,568592,Elliptical
3860,568604,Elliptical
3861,568607,Elliptical
3862,568644,Spiral
3863,568645,Spiral
3864,568700,Spiral
3865,568725,Elliptical
3866,568773,Irregular
3867,568777,Elliptical
3868,568792,Spiral
3869,568794,Elliptical
3870,568795,Spiral
3871,568801,Spiral
3872,568810,Spiral
3873,568813,Irregular
3874,568814,Spiral
3875,568815,Spiral
3876,568843,Elliptical
3877,568859,Irregular
3878,568882,Elliptical
3879,568904,Elliptical
3880,568912,Spiral
3881,568975,Elliptical
3882,569010,Elliptical
3883,569022,Lenticular
3884,569025,Spiral
3885,569039,Elliptical Cigar
3886,569087,Spiral
3887,569088,Irregular
3888,569102,Spiral
3889,569103,Spiral
3890,569107,Elliptical
3891,569108,Bar Spiral
3892,569129,Elliptical
3893,569161,Elliptical
3894,569165,Spiral
3895,569173,Lenticular
3896,569179,Elliptical
3897,569180,Spiral
3898,569182,Irregular
3899,569191,Elliptical
3900,569230,Irregular
3901,569235,Irregular
3902,569278,Spiral
3903,569297,Spiral
3904,569298,Irregular
3905,569324,Irregular
3906,569326,Spiral
3907,569331,Spiral
3908,569346,Spiral
3909,569363,Irregular
3910,569371,Spiral
3911,569387,Elliptical
3912,569431,Elliptical
3913,569469,Elliptical
3914,569488,Irregular
3915,569508,Elliptical
3916,569514,Elliptical
3917,569525,Irregular
3918,569526,Elliptical
3919,569583,Irregular
3920,569585,Elliptical
3921,569586,Bar Spiral
3922,569591,Irregular
3923,569629,Elliptical
3924,569680,Spiral
3925,569682,Spiral
3926,569693,Spiral
3927,569715,Elliptical
3928,569716,Lenticular
3929,569722,Elliptical
3930,569729,Elliptical
3931,569742,Bar Spiral
3932,569768,Irregular
3933,569787,Bar Spiral
3934,569792,Spiral
3935,569795,Irregular
3936,569798,Elliptical
3937,569819,Elliptical
3938,569831,Bar Spiral
3939,569834,Elliptical
3940,569837,Irregular
3941,569874,Spiral
3942,569875,Irregular
3943,569891,Spiral
3944,569904,Spiral
3945,569954,Elliptical
3946,569972,Elliptical
3947,570003,Elliptical
3948,570023,Elliptical
3949,570043,Bar Spiral
3950,570048,Spiral
3951,570065,Irregular
3952,570069,Elliptical
3953,570070,Bar Spiral
3954,570085,Elliptical
3955,570106,Irregular
3956,570109,Irregular
3957,570144,Irregular
3958,570145,Lenticular
3959,570153,Bar Spiral
3960,570170,Elliptical
3961,570173,Elliptical
3962,570202,Elliptical Cigar
3963,570234,Elliptical
3964,570256,Elliptical
3965,570269,Spiral
3966,570309,Elliptical
3967,570317,Lenticular
3968,570330,Elliptical
3969,570332,Elliptical
3970,570379,Elliptical
3971,570456,Elliptical
3972,570458,Spiral
3973,570495,Spiral
3974,570553,Spiral
3975,570578,Bar Spiral
3976,570588,Irregular
3977,570597,Spiral
3978,570598,Irregular
3979,570609,Elliptical
3980,570615,Elliptical
3981,570666,Spiral
3982,570671,Irregular
3983,570679,Lenticular
3984,570685,Spiral
3985,570686,Elliptical
3986,570705,Spiral
3987,570707,Spiral
3988,570762,Spiral
3989,570778,Spiral
3990,570783,Elliptical
3991,570786,Elliptical
3992,570790,Elliptical
3993,570795,Elliptical
3994,570806,Spiral
3995,570813,Spiral
3996,570814,Elliptical
3997,570834,Spiral
3998,570847,Elliptical
3999,570851,Irregular
4000,570868,Irregular
4001,570897,Spiral
4002,570906,Bar Spiral
4003,570935,Irregular
4004,570947,Elliptical
4005,570978,Irregular
4006,570979,Elliptical Cigar
4007,570984,Lenticular
4008,570986,Spiral
4009,570997,Elliptical
4010,571007,Elliptical
4011,571020,Irregular
4012,571049,Elliptical
4013,571058,Irregular
4014,571071,Spiral
4015,571078,Irregular
4016,571109,Irregular
4017,571113,Irregular
4018,571125,Elliptical
4019,571132,Spiral
4020,571152,Elliptical
4021,571169,Elliptical
4022,571171,Bar Spiral
4023,571201,Elliptical
4024,571202,Lenticular
4025,571207,Bar Spiral
4026,571210,Elliptical
4027,571213,Elliptical
4028,571271,Elliptical
4029,571299,Irregular
4030,571303,Spiral
4031,571316,Lenticular
4032,571339,Irregular
4033,571350,Lenticular
4034,571351,Bar Spiral
4035,571354,Elliptical
4036,571356,Irregular
4037,571359,Irregular
4038,571368,Elliptical
4039,571401,Elliptical
4040,571411,Elliptical
4041,571422,Bar Spiral
4042,571424,Spiral
4043,571425,Elliptical
4044,571428,Spiral
4045,571448,Elliptical
4046,571473,Elliptical
4047,571477,Elliptical
4048,571481,Spiral
4049,571500,Spiral
4050,571507,Lenticular
4051,571514,Irregular
4052,571540,Lenticular
4053,571566,Elliptical
4054,571570,Elliptical
4055,571585,Elliptical
4056,571594,Elliptical
4057,571608,Elliptical
4058,571623,Elliptical
4059,571642,Elliptical
4060,571673,Elliptical
4061,571686,Spiral
4062,571694,Elliptical
4063,571722,Irregular
4064,571737,Elliptical
4065,571738,Lenticular
4066,571739,Spiral
4067,571744,Lenticular
4068,571746,Irregular
4069,571763,Elliptical
4070,571778,Elliptical
4071,571809,Elliptical
4072,571823,Lenticular
4073,571828,Spiral
4074,571838,Spiral
4075,571841,Elliptical
4076,571848,Elliptical
4077,571861,Bar Spiral
4078,571868,Bar Spiral
4079,571878,Lenticular
4080,571881,Irregular
4081,571902,Spiral
4082,571903,Elliptical
4083,571921,Spiral
4084,571953,Lenticular
4085,571976,Elliptical
4086,572011,Lenticular
4087,572013,Elliptical
4088,572029,Spiral
4089,572036,Elliptical Cigar
4090,572046,Irregular
4091,572049,Elliptical
4092,572073,Elliptical
4093,572074,Bar Spiral
4094,572076,Spiral
4095,572077,Spiral
4096,572102,Lenticular
4097,572112,Irregular
4098,572116,Spiral
4099,572130,Spiral
4100,572131,Spiral
4101,572155,Spiral
4102,572158,Elliptical
4103,572175,Irregular
4104,572199,Irregular
4105,572203,Elliptical
4106,572207,Elliptical Cigar
4107,572213,Elliptical
4108,572257,Spiral
4109,572260,Elliptical
4110,572278,Elliptical
4111,572303,Lenticular
4112,572314,Bar Spiral
4113,572318,Elliptical
4114,572337,Elliptical
4115,572353,Irregular
4116,572355,Spiral
4117,572356,Elliptical
4118,572365,Spiral
4119,572384,Irregular
4120,572400,Irregular
4121,572409,Spiral
4122,572436,Spiral
4123,572477,Elliptical
4124,572500,Bar Spiral
4125,572510,Spiral
4126,572553,Spiral
4127,572569,Spiral
4128,572593,Spiral
4129,572603,Elliptical
4130,572604,Spiral
4131,572617,Elliptical
4132,572625,Bar Spiral
4133,572683,Elliptical
4134,572694,Elliptical
4135,572696,Lenticular
4136,572699,Elliptical
4137,572708,Bar Spiral
4138,572710,Elliptical
4139,572720,Irregular
4140,572725,Spiral
4141,572727,Spiral
4142,572734,Spiral
4143,572738,Spiral
4144,572757,Spiral
4145,572767,Spiral
4146,572773,Elliptical
4147,572798,Bar Spiral
4148,572831,Irregular
4149,572840,Elliptical
4150,572852,Irregular
4151,572914,Bar Spiral
4152,572931,Elliptical
4153,572949,Spiral
4154,572981,Spiral
4155,572982,Spiral
4156,572991,Elliptical
4157,572997,Spiral
4158,573041,Bar Spiral
4159,573048,Lenticular
4160,573055,Lenticular
4161,573069,Spiral
4162,573071,Elliptical
4163,573081,Irregular
4164,573099,Irregular
4165,573109,Elliptical
4166,573129,Spiral
4167,573132,Spiral
4168,573137,Bar Spiral
4169,573155,Elliptical
4170,573176,Elliptical
4171,573180,Irregular
4172,573181,Elliptical
4173,573210,Irregular
4174,573250,Spiral
4175,573315,Irregular
4176,573335,Spiral
4177,573388,Spiral
4178,573390,Elliptical
4179,573397,Elliptical
4180,573399,Lenticular
4181,573407,Spiral
4182,573410,Lenticular
4183,573412,Spiral
4184,573417,Elliptical
4185,573430,Elliptical
4186,573438,Elliptical
4187,573462,Spiral
4188,573468,Elliptical
4189,573473,Lenticular
4190,573474,Elliptical
4191,573484,Bar Spiral
4192,573502,Spiral
4193,573532,Spiral
4194,573543,Elliptical
4195,573548,Elliptical
4196,573550,Bar Spiral
4197,573555,Elliptical
4198,573583,Elliptical Cigar
4199,573588,Irregular
4200,573621,Spiral
4201,573625,Elliptical Cigar
4202,573628,Lenticular
4203,573643,Lenticular
4204,573648,Lenticular
4205,573651,Spiral
4206,573653,Irregular
4207,573658,Spiral
4208,573672,Lenticular
4209,573681,Spiral
4210,573686,Spiral
4211,573689,Irregular
4212,573691,Spiral
4213,573699,Bar Spiral
4214,573707,Elliptical
4215,573718,Irregular
4216,573721,Elliptical
4217,573723,Irregular
4218,573736,Spiral
4219,573743,Lenticular
4220,573747,Irregular
4221,573774,Elliptical
4222,573785,Spiral
4223,573808,Irregular
4224,573824,Elliptical
4225,573843,Elliptical
4226,573853,Bar Spiral
4227,573857,Spiral
4228,573863,Spiral
4229,573885,Elliptical
4230,573888,Bar Spiral
4231,573906,Irregular
4232,573927,Elliptical
4233,573935,Irregular
4234,573937,Irregular
4235,573949,Bar Spiral
4236,573963,Irregular
4237,573983,Elliptical
4238,574005,Irregular
4239,574010,Irregular
4240,574015,Elliptical
4241,574027,Bar Spiral
4242,574039,Spiral
4243,574047,Irregular
4244,574050,Irregular
4245,574055,Lenticular
4246,574057,Spiral
4247,574091,Irregular
4248,574107,Spiral
4249,574137,Bar Spiral
4250,574138,Elliptical
4251,574168,Spiral
4252,574196,Spiral
4253,574211,Elliptical
4254,574216,Elliptical Cigar
4255,574218,Elliptical
4256,574244,Elliptical
4257,574245,Irregular
4258,574252,Spiral
4259,574257,Elliptical
4260,574280,Spiral
4261,574293,Lenticular
4262,574302,Spiral
4263,574305,Spiral
4264,574324,Elliptical
4265,574333,Elliptical
4266,574336,Elliptical
4267,574343,Irregular
4268,574356,Elliptical
4269,574376,Elliptical
4270,574393,Spiral
4271,574408,Elliptical
4272,574436,Bar Spiral
4273,574439,Irregular
4274,574442,Elliptical
4275,574449,Bar Spiral
4276,574450,Spiral
4277,574461,Spiral
4278,574479,Elliptical
4279,574494,Elliptical
4280,574500,Spiral
4281,574503,Spiral
4282,574521,Irregular
4283,574539,Elliptical
4284,574540,Elliptical
4285,574577,Irregular
4286,574587,Elliptical
4287,574593,Irregular
4288,574595,Bar Spiral
4289,574599,Irregular
4290,574601,Elliptical
4291,574604,Spiral
4292,574635,Elliptical
4293,574676,Elliptical Cigar
4294,574679,Spiral
4295,574690,Irregular
4296,574697,Elliptical
4297,574705,Elliptical
4298,574708,Lenticular
4299,574733,Elliptical
4300,574743,Spiral
4301,574770,Elliptical Cigar
4302,574781,Irregular
4303,574787,Elliptical
4304,574799,Elliptical
4305,574803,Irregular
4306,574836,Elliptical
4307,574851,Elliptical
4308,574933,Elliptical
4309,574937,Elliptical Cigar
4310,574939,Elliptical
4311,574944,Bar Spiral
4312,575005,Irregular
4313,575007,Elliptical
4314,575041,Spiral
4315,575060,Spiral
4316,575076,Bar Spiral
4317,575091,Irregular
4318,575107,Spiral
4319,575147,Elliptical
4320,575153,Spiral
4321,575161,Elliptical
4322,575206,Spiral
4323,575211,Elliptical
4324,575227,Spiral
4325,575237,Irregular
4326,575241,Spiral
4327,575242,Elliptical
4328,575248,Elliptical
4329,575278,Irregular
4330,575293,Spiral
4331,575329,Elliptical
4332,575357,Bar Spiral
4333,575362,Bar Spiral
4334,575386,Elliptical
4335,575393,Spiral
4336,575396,Spiral
4337,575400,Elliptical
4338,575446,Irregular
4339,575461,Elliptical
4340,575488,Spiral
4341,575512,Spiral
4342,575517,Spiral
4343,575520,Elliptical
4344,575528,Elliptical
4345,575553,Irregular
4346,575590,Elliptical Cigar
4347,575614,Elliptical Cigar
4348,575630,Spiral
4349,575632,Elliptical
4350,575654,Spiral
4351,575659,Lenticular
4352,575667,Elliptical
4353,575695,Lenticular
4354,575733,Spiral
4355,575735,Spiral
4356,575760,Spiral
4357,575797,Lenticular
4358,575814,Spiral
4359,575823,Lenticular
4360,575888,Elliptical
4361,575892,Elliptical
4362,575897,Elliptical
4363,575898,Elliptical
4364,575902,Spiral
4365,575923,Elliptical
4366,575935,Spiral
4367,575948,Elliptical
4368,575951,Elliptical
4369,575960,Elliptical
4370,575980,Elliptical
4371,575986,Irregular
4372,575988,Elliptical
4373,576004,Spiral
4374,576011,Elliptical
4375,576028,Elliptical
4376,576035,Irregular
4377,576042,Bar Spiral
4378,576045,Spiral
4379,576046,Irregular
4380,576054,Spiral
4381,576063,Elliptical
4382,576079,Spiral
4383,576099,Lenticular
4384,576105,Spiral
4385,576108,Spiral
4386,576109,Spiral
4387,576130,Elliptical Cigar
4388,576149,Elliptical
4389,576168,Elliptical
4390,576170,Irregular
4391,576176,Elliptical
4392,576207,Elliptical
4393,576219,Elliptical
4394,576220,Spiral
4395,576234,Elliptical
4396,576246,Elliptical
4397,576253,Elliptical
4398,576268,Spiral
4399,576280,Elliptical
4400,576299,Spiral
4401,576315,Elliptical
4402,576317,Elliptical
4403,576330,Elliptical
4404,576333,Irregular
4405,576347,Spiral
4406,576368,Elliptical
4407,576369,Lenticular
4408,576401,Spiral
4409,576420,Irregular
4410,576422,Spiral
4411,576436,Spiral
4412,576496,Spiral
4413,576500,Elliptical
4414,576503,Bar Spiral
4415,576507,Spiral
4416,576543,Bar Spiral
4417,576557,Elliptical
4418,576558,Elliptical
4419,576561,Irregular
4420,576572,Spiral
4421,576588,Spiral
4422,576596,Elliptical
4423,576620,Elliptical
4424,576630,Elliptical
4425,576632,Elliptical Cigar
4426,576633,Elliptical
4427,576638,Elliptical
4428,576642,Elliptical
4429,576643,Elliptical
4430,576672,Elliptical
4431,576679,Bar Spiral
4432,576680,Elliptical
4433,576687,Spiral
4434,576697,Bar Spiral
4435,576703,Bar Spiral
4436,576728,Elliptical
4437,576736,Lenticular
4438,576819,Spiral
4439,576834,Elliptical
4440,576843,Irregular
4441,576850,Spiral
4442,576864,Elliptical
4443,576895,Elliptical
4444,576910,Spiral
4445,576913,Elliptical
4446,576919,Spiral
4447,576975,Elliptical
4448,577015,Lenticular
4449,577036,Irregular
4450,577046,Elliptical
4451,577052,Irregular
4452,577064,Bar Spiral
4453,577109,Elliptical
4454,577142,Elliptical
4455,577147,Irregular
4456,577150,Elliptical
4457,577162,Elliptical
4458,577185,Elliptical
4459,577188,Spiral
4460,577194,Lenticular
4461,577198,Elliptical
4462,577208,Elliptical
4463,577237,Spiral
4464,577252,Bar Spiral
4465,577349,Irregular
4466,577387,Lenticular
4467,577389,Irregular
4468,577399,Elliptical
4469,577402,Elliptical
4470,577427,Elliptical
4471,577448,Spiral
4472,577452,Spiral
4473,577463,Spiral
4474,577478,Elliptical
4475,577488,Elliptical
4476,577496,Irregular
4477,577514,Irregular
4478,577521,Irregular
4479,577555,Elliptical
4480,577655,Elliptical
4481,577677,Spiral
4482,577678,Irregular
4483,577691,Irregular
4484,577708,Elliptical
4485,577718,Bar Spiral
4486,577764,Spiral
4487,577782,Irregular
4488,577793,Spiral
4489,577797,Spiral
4490,577800,Irregular
4491,577813,Elliptical
4492,577816,Elliptical
4493,577829,Elliptical
4494,577847,Spiral
4495,577864,Spiral
4496,577889,Spiral
4497,577926,Spiral
4498,577947,Bar Spiral
4499,577950,Bar Spiral
4500,577995,Elliptical
4501,578011,Spiral
4502,578013,Lenticular
4503,578017,Spiral
4504,578039,Elliptical
4505,578046,Elliptical
4506,578054,Elliptical
4507,578075,Bar Spiral
4508,578099,Lenticular
4509,578103,Spiral
4510,578113,Spiral
4511,578122,Spiral
4512,578128,Lenticular
4513,578143,Elliptical
4514,578144,Bar Spiral
4515,578157,Spiral
4516,578171,Spiral
4517,578207,Bar Spiral
4518,578216,Spiral
4519,578225,Irregular
4520,578241,Elliptical
4521,578250,Irregular
4522,578256,Spiral
4523,578257,Spiral
4524,578267,Spiral
4525,578293,Spiral
4526,578294,Spiral
4527,578337,Lenticular
4528,578344,Bar Spiral
4529,578365,Spiral
4530,578366,Elliptical
4531,578370,Elliptical
4532,578372,Bar Spiral
4533,578384,Irregular
4534,578387,Irregular
4535,578395,Irregular
4536,578406,Elliptical
4537,578414,Lenticular
4538,578418,Elliptical
4539,578424,Spiral
4540,578439,Elliptical Cigar
4541,578450,Spiral
4542,578455,Spiral
4543,578501,Irregular
4544,578517,Spiral
4545,578556,Irregular
4546,578565,Irregular
4547,578574,Spiral
4548,578601,Elliptical
4549,578614,Elliptical
4550,578636,Elliptical
4551,578638,Spiral
4552,578640,Spiral
4553,578647,Irregular
4554,578654,Elliptical
4555,578655,Lenticular
4556,578665,Irregular
4557,578675,Spiral
4558,578680,Lenticular
4559,578684,Elliptical
4560,578701,Irregular
4561,578714,Spiral
4562,578719,Elliptical
4563,578722,Irregular
4564,578728,Spiral
4565,578729,Elliptical
4566,578741,Spiral
4567,578756,Elliptical
4568,578757,Elliptical
4569,578770,Bar Spiral
4570,578807,Elliptical
4571,578823,Elliptical
4572,578850,Bar Spiral
4573,578857,Irregular
4574,578861,Spiral
4575,578865,Bar Spiral
4576,578876,Bar Spiral
4577,578896,Elliptical
4578,578904,Lenticular
4579,578912,Irregular
4580,578941,Bar Spiral
4581,578945,Spiral
4582,578947,Spiral
4583,578955,Spiral
4584,578956,Bar Spiral
4585,578957,Elliptical
4586,579057,Elliptical
4587,579084,Elliptical
4588,579091,Spiral
4589,579119,Spiral
4590,579133,Spiral
4591,579140,Irregular
4592,579172,Elliptical
4593,579196,Lenticular
4594,579232,Elliptical
4595,579249,Elliptical
4596,579261,Spiral
4597,579309,Elliptical
4598,579317,Elliptical
4599,579337,Elliptical
4600,579345,Elliptical
4601,579346,Elliptical
4602,579358,Irregular
4603,579360,Elliptical
4604,579394,Irregular
4605,579395,Spiral
4606,579397,Elliptical
4607,579452,Spiral
4608,579468,Irregular
4609,579477,Elliptical
4610,579485,Spiral
4611,579497,Spiral
4612,579508,Elliptical
4613,579511,Elliptical
4614,579524,Irregular
4615,579566,Elliptical
4616,579577,Elliptical Cigar
4617,579578,Elliptical
4618,579594,Spiral
4619,579597,Irregular
4620,579607,Spiral
4621,579641,Elliptical Cigar
4622,579647,Lenticular
4623,579696,Spiral
4624,579700,Spiral
4625,579713,Lenticular
4626,579738,Elliptical
4627,579740,Bar Spiral
4628,579742,Elliptical
4629,579744,Bar Spiral
4630,579750,Spiral
4631,579758,Bar Spiral
4632,579785,Irregular
4633,579786,Elliptical
4634,579809,Irregular
4635,579823,Lenticular
4636,579831,Elliptical
4637,579835,Bar Spiral
4638,579846,Elliptical
4639,579889,Elliptical
4640,579902,Spiral
4641,579903,Irregular
4642,579907,Spiral
4643,579918,Elliptical
4644,579926,Irregular
4645,579936,Bar Spiral
4646,579943,Elliptical
4647,579951,Elliptical Cigar
4648,579970,Spiral
4649,579986,Elliptical
4650,580001,Elliptical Cigar
4651,580007,Elliptical
4652,580008,Elliptical Cigar
4653,580013,Elliptical
4654,580019,Elliptical
4655,580053,Spiral
4656,580058,Bar Spiral
4657,580061,Spiral
4658,580062,Elliptical
4659,580106,Elliptical
4660,580112,Spiral
4661,580136,Bar Spiral
4662,580142,Elliptical
4663,580159,Lenticular
4664,580165,Spiral
4665,580171,Spiral
4666,580185,Spiral
4667,580198,Lenticular
4668,580213,Spiral
4669,580266,Spiral
4670,580286,Elliptical
4671,580312,Spiral
4672,580332,Elliptical
4673,580349,Lenticular
4674,580357,Irregular
4675,580386,Elliptical
4676,580389,Lenticular
4677,580413,Lenticular
4678,580426,Spiral
4679,580444,Elliptical
4680,580452,Elliptical
4681,580482,Irregular
4682,580522,Elliptical
4683,580543,Irregular
4684,580549,Spiral
4685,580582,Elliptical
4686,580597,Elliptical
4687,580611,Bar Spiral
4688,580616,Irregular
4689,580617,Elliptical
4690,580672,Elliptical
4691,580693,Bar Spiral
4692,580696,Spiral
4693,580714,Spiral
4694,580725,Elliptical
4695,580728,Elliptical
4696,580786,Bar Spiral
4697,580825,Spiral
4698,580861,Spiral
4699,580870,Spiral
4700,580900,Elliptical
4701,580954,Spiral
4702,580987,Irregular
4703,580997,Spiral
4704,581019,Elliptical
4705,581033,Spiral
4706,581071,Lenticular
4707,581095,Lenticular
4708,581107,Spiral
4709,581144,Irregular
4710,581159,Spiral
4711,581174,Elliptical
4712,581201,Spiral
4713,581225,Spiral
4714,581246,Elliptical
4715,581257,Spiral
4716,581259,Elliptical
4717,581260,Spiral
4718,581322,Spiral
4719,581333,Bar Spiral
4720,581364,Elliptical
4721,581370,Elliptical
4722,581379,Spiral
4723,581381,Elliptical
4724,581382,Elliptical
4725,581386,Elliptical
4726,581391,Elliptical
4727,581449,Lenticular
4728,581456,Spiral
4729,581460,Spiral
4730,581464,Lenticular
4731,581476,Irregular
4732,581496,Elliptical
4733,581501,Elliptical
4734,581519,Elliptical
4735,581537,Elliptical
4736,581572,Spiral
4737,581599,Irregular
4738,581616,Lenticular
4739,581620,Elliptical
4740,581628,Elliptical
4741,581629,Spiral
4742,581642,Elliptical
4743,581652,Spiral
4744,581664,Elliptical
4745,581667,Irregular
4746,581690,Elliptical
4747,581695,Spiral
4748,581697,Bar Spiral
4749,581729,Elliptical
4750,581747,Irregular
4751,581762,Irregular
4752,581778,Elliptical
4753,581786,Spiral
4754,581799,Spiral
4755,581817,Elliptical
4756,581820,Elliptical
4757,581835,Spiral
4758,581840,Elliptical
4759,581847,Elliptical
4760,581867,Irregular
4761,581872,Bar Spiral
4762,581896,Spiral
4763,581898,Bar Spiral
4764,581940,Spiral
4765,581942,Elliptical
4766,581952,Spiral
4767,581956,Elliptical
4768,581972,Spiral
4769,581976,Irregular
4770,582003,Elliptical
4771,582022,Elliptical
4772,582047,Bar Spiral
4773,582055,Spiral
4774,582064,Spiral
4775,582075,Elliptical
4776,582098,Elliptical
4777,582099,Elliptical
4778,582128,Spiral
4779,582139,Elliptical
4780,582140,Bar Spiral
4781,582146,Elliptical
4782,582156,Elliptical
4783,582158,Elliptical
4784,582166,Elliptical
4785,582176,Lenticular
4786,582180,Elliptical
4787,582199,Bar Spiral
4788,582227,Spiral
4789,582237,Spiral
4790,582255,Spiral
4791,582257,Irregular
4792,582266,Irregular
4793,582281,Irregular
4794,582293,Spiral
4795,582311,Elliptical
4796,582327,Spiral
4797,582339,Elliptical Cigar
4798,582344,Spiral
4799,582362,Lenticular
4800,582373,Lenticular
4801,582377,Elliptical
4802,582391,Spiral
4803,582402,Elliptical
4804,582404,Spiral
4805,582411,Bar Spiral
4806,582418,Elliptical
4807,582468,Elliptical
4808,582482,Elliptical
4809,582493,Elliptical
4810,582495,Elliptical
4811,582505,Irregular
4812,582513,Elliptical
4813,582519,Elliptical
4814,582536,Spiral
4815,582537,Elliptical
4816,582548,Irregular
4817,582563,Irregular
4818,582568,Spiral
4819,582579,Spiral
4820,582583,Spiral
4821,582615,Elliptical
4822,582619,Irregular
